ax,ay,az,gx,gy,gz,label
0.512,-0.649,-0.097,-91.771,33.489,-2.687,up
0.220,-0.576,0.845,10.817,-5.855,24.420,up
0.099,-0.594,0.774,-23.122,1.328,9.427,up
0.332,-0.612,0.503,18.359,17.023,-21.038,up
0.240,-0.566,1.036,-1.656,11.977,-4.901,up
0.471,-0.635,0.626,31.580,-4.321,7.458,up
0.352,-0.587,0.824,-17.496,26.313,12.649,up
0.194,-0.441,0.723,33.435,-6.924,-2.137,up
0.355,-0.563,0.737,36.450,36.931,7.840,up
0.305,-0.528,0.973,98.351,5.481,39.786,up
0.204,-0.466,0.728,53.893,82.473,14.748,up
0.090,-0.401,0.929,49.328,-26.794,19.916,up
0.242,-0.245,0.985,11.260,-37.321,-5.443,up
0.171,-0.293,0.509,33.244,66.687,12.878,up
-0.154,-0.257,1.090,-41.779,46.786,-23.206,up
0.709,-0.565,-0.249,27.641,35.191,-17.588,up
0.090,-0.338,0.428,39.817,19.687,-8.130,up
0.198,-0.309,0.831,95.863,40.618,7.924,up
0.053,-0.175,1.066,117.779,60.504,13.534,up
0.035,-0.102,0.946,113.145,4.550,24.634,up
0.034,-0.010,1.028,65.847,26.099,20.481,up
0.079,0.041,1.024,100.153,12.824,9.244,up
0.056,0.137,0.975,33.008,15.802,37.504,up
0.132,0.177,0.920,143.656,31.008,34.985,up
0.048,0.259,1.034,97.786,67.427,25.901,up
-0.066,0.448,0.951,115.786,14.092,48.557,up
-0.127,0.510,1.179,57.870,-10.130,14.382,up
-0.020,0.486,0.880,26.107,11.099,-17.153,up
-0.037,0.555,0.986,49.359,-41.496,-12.611,up
0.091,0.543,0.992,20.557,-18.008,-17.244,up
0.074,0.545,0.935,10.397,-15.076,0.962,up
0.064,0.544,0.846,-5.130,9.962,-4.458,up
0.024,0.584,0.987,13.069,-6.962,6.718,up
0.077,0.545,0.806,12.931,-2.733,3.389,up
-0.003,0.568,0.883,-6.260,9.000,-0.634,up
0.026,0.567,0.864,10.397,7.595,-6.252,up
0.039,0.591,0.929,14.046,13.588,-7.153,up
0.063,0.796,1.747,-38.565,-96.985,29.824,up
0.273,0.789,1.502,-250.137,22.290,-7.092,up
-0.025,0.794,1.247,-250.137,24.305,0.588,up
0.252,0.075,0.495,-250.137,4.908,-75.099,up
0.191,-0.223,0.026,-250.137,4.214,-80.679,up
0.379,-0.725,0.627,-97.893,-25.573,-29.198,up
0.192,-0.707,0.216,-4.115,-16.046,27.924,up
0.245,-0.876,0.534,16.069,10.359,17.969,up
-0.072,-0.808,0.570,39.214,1.427,23.229,up
0.071,-0.796,0.571,11.641,18.588,-10.298,up
0.191,-0.788,0.562,14.366,1.473,-5.779,up
0.183,-0.775,0.656,14.443,6.466,-3.931,up
0.239,-0.768,0.527,-5.160,8.053,-5.679,up
0.108,-0.750,0.818,7.840,4.962,0.496,up
0.208,-0.776,0.643,14.542,7.458,-10.954,up
0.207,-0.776,0.730,-10.115,2.977,1.099,up
0.155,-0.754,0.572,4.962,0.679,-0.908,up
0.173,-0.774,0.694,-10.107,3.702,-4.061,up
0.178,-0.740,0.600,3.290,0.168,-4.328,up
0.177,-0.758,0.701,9.664,6.779,-1.557,up
0.169,-0.772,0.646,7.519,4.038,-1.191,up
0.177,-0.757,0.638,0.725,3.595,1.893,up
0.165,-0.767,0.590,-0.496,4.924,-2.756,up
-0.020,-0.726,0.390,91.878,34.191,14.420,up
0.154,-0.682,0.793,70.084,19.649,2.198,up
0.186,-0.643,0.566,65.840,8.160,11.107,up
0.147,-0.587,0.762,92.771,6.901,9.275,up
0.170,-0.540,0.715,135.458,17.374,19.504,up
0.127,-0.388,0.706,169.008,14.519,29.771,up
-0.068,-0.179,1.020,182.176,41.771,19.305,up
0.152,-0.146,1.146,111.031,43.611,33.634,up
-0.363,0.067,1.152,119.542,-40.412,48.573,up
0.143,-0.029,0.764,97.748,24.198,21.557,up
-0.114,0.147,1.201,81.725,-22.679,29.603,up
0.005,0.184,1.148,50.328,-28.511,20.573,up
-0.071,0.201,0.952,73.298,2.725,5.969,up
0.153,0.261,0.949,60.718,-19.550,12.137,up
0.019,0.351,1.068,56.840,-15.611,7.450,up
0.106,0.408,0.944,87.511,-6.901,-3.420,up
0.097,0.483,1.050,10.847,-10.359,2.084,up
0.117,0.478,0.916,24.321,-7.756,5.351,up
0.096,0.489,0.904,2.916,-12.443,-6.771,up
0.181,0.448,0.896,14.511,-10.977,-5.244,up
0.169,0.472,0.949,2.878,-8.046,3.000,up
0.142,0.456,0.912,-19.969,0.725,-10.443,up
0.180,0.433,0.881,-5.779,4.847,-0.901,up
0.130,0.449,0.916,11.695,11.374,-1.160,up
0.166,0.440,0.925,18.435,2.427,11.489,up
0.158,0.445,0.913,23.000,9.076,4.802,up
0.138,0.475,0.973,16.282,6.565,6.344,up
0.078,0.491,0.910,7.817,7.260,1.023,up
0.126,0.477,0.885,14.504,5.076,0.870,up
0.122,0.484,0.851,19.122,8.260,4.298,up
0.190,0.503,0.640,89.420,-1.221,30.901,up
-0.267,0.757,0.840,60.901,12.351,-14.145,up
0.478,0.500,0.469,-18.252,0.565,-1.985,up
0.013,0.975,2.000,-219.275,-158.573,59.489,up
0.273,0.765,1.462,-250.137,59.069,-15.527,up
0.092,0.337,1.219,-250.137,-28.603,-24.313,up
0.971,-0.234,0.208,-250.137,34.656,1.573,up
-0.738,-0.239,1.469,-250.137,1.962,-57.542,up
0.184,-0.544,-0.430,-75.817,-54.206,-72.374,up
0.696,-0.926,0.090,-20.779,-2.618,-43.031,up
-0.039,-0.784,0.171,44.344,1.191,65.069,up
0.268,-1.007,0.425,53.985,19.412,-19.038,up
0.205,-0.923,0.331,11.817,8.061,12.489,up
0.220,-0.901,0.375,2.649,13.672,3.160,up
0.172,-0.812,0.372,29.496,11.221,-1.687,up
0.313,-0.903,0.327,23.053,14.481,-5.771,up
0.331,-0.811,0.290,80.870,9.756,4.527,up
0.167,-0.736,0.528,143.992,-11.969,9.725,up
0.052,-0.669,0.540,177.740,-22.130,42.908,up
0.225,-0.715,0.512,8.099,50.267,-50.427,up
0.203,-0.566,0.973,124.092,-22.221,-18.687,up
0.518,-0.639,0.769,82.061,19.618,-9.473,up
0.143,-0.449,1.036,59.489,27.015,14.595,up
0.145,-0.433,0.886,56.244,28.992,18.382,up
0.223,-0.427,0.916,59.771,22.282,9.511,up
0.209,-0.360,0.936,67.855,30.282,24.679,up
-0.089,-0.179,1.003,130.702,14.031,21.305,up
0.182,-0.208,0.877,90.947,34.366,1.763,up
-0.021,-0.048,1.164,77.962,13.221,-6.649,up
0.107,-0.056,1.076,78.038,-33.939,10.847,up
0.146,-0.003,1.008,42.336,1.840,6.992,up
0.083,0.030,1.002,17.962,16.305,4.763,up
0.032,0.080,1.110,36.115,6.313,7.817,up
0.086,0.092,1.094,33.313,-0.939,4.672,up
0.114,0.160,0.985,44.931,25.405,3.954,up
0.019,0.158,1.074,22.901,-0.733,-2.298,up
0.081,0.162,1.019,33.893,3.840,-2.153,up
0.188,0.146,0.887,44.313,20.740,5.763,up
0.134,0.190,1.105,32.885,10.336,-9.298,up
0.118,0.239,0.785,51.618,1.359,6.466,up
0.023,0.329,1.043,30.458,14.137,-2.473,up
0.169,0.302,0.883,50.084,3.756,12.305,up
0.039,0.396,0.846,69.168,28.336,34.718,up
-0.014,0.459,0.984,29.733,41.840,10.145,up
0.104,0.680,1.906,-26.519,-250.137,43.611,up
1.230,1.517,0.935,-250.137,250.130,-87.489,up
-0.411,0.330,-0.207,-250.137,-28.641,-125.229,up
0.572,-0.340,0.048,-222.908,9.237,-98.794,up
0.423,-0.762,0.320,-36.191,-15.351,-23.359,up
0.124,-0.706,0.161,20.489,-13.634,14.206,up
0.114,-0.832,0.614,19.046,-1.076,1.802,up
0.147,-0.784,0.516,40.267,4.618,-2.115,up
0.143,-0.830,0.867,17.748,0.863,2.504,up
0.233,-0.740,0.463,12.229,9.840,-2.840,up
0.228,-0.779,0.501,27.412,5.664,-2.084,up
