ax,ay,az,gx,gy,gz,label
-0.206,0.709,1.032,-30.565,-17.649,-1.985,down
-0.114,0.884,1.010,-95.046,-9.153,-3.374,down
-0.018,0.391,0.665,-60.748,-8.038,21.427,down
-0.260,0.532,1.117,-42.527,-8.802,-36.664,down
0.168,0.396,0.913,-98.374,101.145,-61.863,down
-0.075,0.330,1.015,-99.817,-17.107,94.168,down
-0.287,0.208,0.786,-22.489,-57.061,87.664,down
-0.171,0.276,1.314,-53.664,37.779,-35.656,down
-0.009,0.068,0.748,-87.038,31.832,-93.107,down
0.177,0.300,1.206,-19.168,-67.511,10.802,down
-0.037,0.084,1.286,-141.282,-40.809,-4.023,down
0.024,-0.074,0.824,-166.153,-17.496,0.046,down
0.176,-0.302,0.670,-61.183,30.344,-54.870,down
0.049,-0.252,0.758,66.069,-45.458,13.427,down
0.109,-0.189,1.221,-15.473,2.847,-37.962,down
0.131,-0.052,0.902,-45.511,-27.214,-55.885,down
0.208,-0.295,1.035,-66.595,14.435,-41.458,down
0.175,-0.343,0.624,-146.969,36.679,-43.718,down
0.054,-0.437,0.705,3.817,-50.000,36.069,down
0.088,-0.419,1.062,-48.534,-55.046,-21.985,down
0.304,-0.581,0.719,-40.084,45.069,-96.046,down
0.416,-0.548,0.708,-23.817,-63.008,51.664,down
0.210,-0.555,0.849,27.954,-53.275,56.977,down
0.248,-0.600,0.589,1.611,53.275,-16.099,down
0.418,-0.633,0.376,61.061,55.740,28.008,down
0.474,-0.226,-1.008,204.366,250.130,-2.382,down
0.141,1.812,-0.697,250.130,18.275,250.130,down
-0.697,2.000,2.000,250.130,-146.214,76.389,down
0.393,0.913,-0.098,-74.305,250.130,-250.137,down
-0.338,0.802,1.238,31.015,-95.473,96.916,down
-0.015,0.660,0.594,-59.656,22.443,-30.847,down
-0.018,0.650,0.905,22.779,-20.931,-4.053,down
-0.178,0.599,0.652,-34.351,19.374,-16.985,down
-0.058,0.664,0.900,38.214,-33.000,14.588,down
-0.081,0.627,0.770,-32.641,22.130,-17.557,down
-0.130,0.672,0.873,8.824,-24.992,17.962,down
-0.038,0.631,0.785,-9.710,2.947,-19.695,down
-0.074,0.658,0.858,-2.130,-4.840,0.824,down
-0.080,0.742,1.098,-38.832,-16.252,13.527,down
-0.089,0.762,1.189,-104.458,-18.802,6.595,down
-0.120,0.582,1.030,-214.145,-21.298,-16.130,down
-0.015,0.333,0.842,-171.458,-67.748,4.893,down
0.053,0.172,0.961,-155.275,-46.786,-24.374,down
0.030,0.013,0.836,-133.672,-38.489,-34.756,down
0.155,-0.135,0.937,-102.313,-33.183,-10.382,down
0.092,-0.241,0.716,-95.115,-32.824,-6.053,down
0.159,-0.275,0.919,-49.382,-55.015,2.298,down
0.080,-0.349,0.716,-44.260,28.618,-71.473,down
0.500,-0.428,0.879,5.649,-38.015,2.977,down
0.067,-0.295,1.024,11.603,-51.000,38.511,down
0.348,-0.333,0.950,-33.527,29.626,-29.008,down
0.259,-0.305,0.938,-4.023,-42.313,39.053,down
0.105,-0.307,0.961,-86.023,-8.710,1.916,down
0.475,-0.477,0.936,-36.901,0.206,-39.420,down
0.036,-0.474,0.710,-92.908,-0.473,-22.511,down
0.460,-0.565,0.698,-67.748,0.015,-20.206,down
0.500,-0.612,0.567,7.221,6.725,5.527,down
0.254,-0.556,0.461,26.191,34.237,19.603,down
0.447,-0.442,-0.309,49.985,207.435,-5.954,down
1.334,0.413,-0.776,250.130,243.344,250.130,down
-1.341,1.938,1.780,250.130,-51.305,92.985,down
-1.445,1.321,2.000,-208.221,38.229,-5.618,down
0.942,0.358,0.758,81.115,-12.237,11.336,down
-0.260,0.751,1.272,57.985,35.282,-31.557,down
0.012,0.549,0.756,-29.420,1.244,-27.595,down
-0.147,0.626,0.889,12.557,-25.992,10.580,down
0.052,0.573,0.799,-11.221,-4.046,-11.328,down
0.023,0.574,0.944,7.565,-5.779,0.786,down
-0.069,0.556,0.708,1.962,10.679,-7.641,down
-0.025,0.578,0.917,16.779,-3.069,0.015,down
-0.011,0.568,0.844,5.695,9.237,-1.000,down
-0.081,0.589,0.857,14.290,1.168,7.221,down
-0.029,0.635,0.967,16.473,-2.084,3.779,down
-0.014,0.705,1.246,-14.786,-17.802,12.504,down
-0.094,0.829,1.180,-118.061,6.458,-4.809,down
-0.064,0.578,0.930,-207.481,-12.504,-16.595,down
-0.017,0.314,0.963,-161.931,-45.458,-22.977,down
0.017,0.184,1.034,-223.901,-52.374,-10.817,down
0.031,-0.156,0.473,-138.771,-20.656,-24.504,down
0.175,-0.153,1.143,-54.214,-81.527,11.824,down
0.079,-0.234,0.942,-141.542,-43.779,8.565,down
0.182,-0.386,0.667,-94.481,-30.588,-13.802,down
0.334,-0.445,0.774,-29.321,-53.969,5.977,down
0.126,-0.459,0.887,-92.290,-12.962,-3.191,down
0.426,-0.569,0.671,-46.504,31.695,-42.336,down
0.176,-0.526,0.750,-37.969,-21.626,12.695,down
0.332,-0.561,0.689,-23.252,30.450,-32.374,down
0.306,-0.557,0.717,12.206,-31.931,19.710,down
0.298,-0.555,0.722,6.802,51.412,-29.687,down
0.392,-0.523,0.444,44.672,29.878,12.160,down
0.063,-0.320,-0.891,49.817,250.130,-116.336,down
1.141,1.043,-0.386,250.130,157.870,250.130,down
-1.266,2.000,2.000,250.130,-78.779,54.893,down
-0.762,0.964,0.720,-213.282,237.550,-153.542,down
0.296,0.548,0.819,74.145,-65.038,84.336,down
-0.194,0.704,1.152,-38.916,41.847,-57.496,down
0.012,0.563,0.817,23.023,-21.282,11.244,down
-0.146,0.595,0.902,-27.137,13.290,-16.695,down
-0.082,0.553,0.804,-1.809,-0.885,-5.153,down
-0.129,0.588,0.954,-4.038,1.679,3.588,down
0.024,0.521,0.792,-1.725,7.481,-5.870,down
-0.112,0.570,1.003,-11.153,9.237,-4.191,down
0.014,0.510,0.775,-2.191,22.550,8.046,down
-0.104,0.599,0.879,42.908,4.679,31.275,down
-0.155,0.717,1.233,19.924,-20.618,41.855,down
-0.134,0.719,0.995,-139.588,44.092,-5.489,down
-0.001,0.478,0.894,-135.611,-35.519,40.733,down
-0.128,0.489,1.252,-170.496,-116.382,128.626,down
-0.177,0.189,0.739,-250.137,32.626,-46.221,down
0.030,-0.049,0.810,-174.885,-37.626,-56.649,down
0.239,-0.241,0.722,-126.855,-17.832,-77.069,down
0.122,-0.244,1.182,-123.282,-95.336,23.504,down
0.268,-0.433,0.557,-107.290,11.893,-73.893,down
0.365,-0.482,0.636,-26.763,-34.725,-33.771,down
0.364,-0.542,0.820,-49.069,3.603,-33.969,down
0.501,-0.562,0.520,0.733,8.420,-6.969,down
0.208,-0.499,0.812,19.817,4.916,0.611,down
0.554,-0.526,0.267,-13.305,161.115,-41.244,down
0.873,0.365,-1.846,250.130,250.130,49.954,down
1.082,2.000,2.000,250.130,-250.137,250.130,down
-0.957,1.617,2.000,-250.137,250.130,-250.137,down
0.245,0.410,-0.720,232.962,-147.153,213.809,down
-0.281,0.935,2.000,-120.191,50.565,-57.992,down
0.399,0.425,0.195,37.718,-27.198,19.107,down
-0.281,0.707,1.281,-40.046,44.550,-40.183,down
0.220,0.466,0.491,50.191,-18.466,19.344,down
-0.230,0.668,1.203,-16.649,9.916,-8.580,down
0.121,0.506,0.611,7.015,12.931,-10.756,down
-0.161,0.636,1.016,2.481,8.092,1.061,down
-0.023,0.571,0.715,5.168,22.573,-8.863,down
0.155,0.864,0.809,59.435,10.137,35.687,down
-0.087,0.746,1.056,-26.145,-10.206,16.573,down
-0.069,0.654,0.968,-55.710,-26.588,23.802,down
-0.060,0.676,1.301,-141.977,-68.779,28.969,down
0.011,0.498,0.995,-237.328,11.557,-32.053,down
