ax,ay,az,gx,gy,gz,label
0.181,-0.827,0.444,0.008,-2.656,2.122,down
0.182,-0.830,0.487,-1.756,-0.298,0.870,down
0.225,-0.838,0.487,-4.115,4.290,-3.160,down
0.170,-0.831,0.543,0.496,5.298,-2.176,down
0.182,-0.836,0.538,-3.687,4.870,-0.832,down
0.214,-0.839,0.532,2.985,2.641,0.580,down
0.199,-0.832,0.502,4.832,2.702,0.832,down
0.177,-0.839,0.500,-0.412,3.756,-0.282,down
0.207,-0.842,0.514,1.748,0.382,3.580,down
0.206,-0.850,0.519,1.107,1.206,-1.290,down
0.188,-0.848,0.527,-3.198,-2.229,1.061,down
0.187,-0.853,0.512,-1.481,-3.099,4.282,down
0.219,-0.881,0.573,-17.733,10.336,6.366,down
0.117,-0.861,0.408,1.626,15.725,36.198,down
-0.256,-0.518,0.028,114.015,43.954,-41.427,down
-0.048,0.140,-0.930,250.130,228.443,-39.290,down
1.141,0.854,0.343,250.130,250.130,-250.137,down
-0.566,2.000,2.000,250.130,-143.252,-7.496,down
0.086,0.287,0.683,-146.962,219.687,-25.427,down
-0.243,0.263,0.918,2.863,2.053,21.405,down
0.175,0.318,0.762,28.122,-45.412,7.351,down
-0.152,0.304,0.987,73.595,-44.847,28.359,down
-0.031,0.360,1.019,14.053,-10.893,-9.718,down
0.024,0.396,0.954,-10.122,30.015,2.160,down
-0.195,0.396,1.092,15.908,-15.595,-2.504,down
0.056,0.395,0.979,12.031,-22.405,5.053,down
-0.087,0.399,0.900,11.748,28.794,8.221,down
-0.135,0.437,0.908,39.580,-4.939,-3.298,down
0.037,0.445,0.954,0.206,52.855,-24.725,down
-0.065,0.415,0.930,1.824,17.809,-8.565,down
-0.214,0.555,1.103,-8.779,44.397,-33.855,down
-0.199,0.444,1.050,-17.122,24.962,-34.031,down
-0.248,0.366,0.889,-4.305,-25.916,-50.321,down
-0.209,0.396,0.922,-42.031,22.809,-22.214,down
-0.149,0.335,0.980,15.427,-47.489,-10.542,down
-0.219,0.438,1.136,-50.160,-23.481,-7.214,down
-0.002,0.155,0.574,-40.351,90.130,23.725,down
-0.265,0.329,1.271,-28.191,-51.603,49.046,down
-0.067,0.256,0.990,-77.321,14.260,-10.649,down
-0.074,0.145,0.996,-31.939,-22.198,21.336,down
-0.052,0.142,1.098,-68.420,-0.908,30.282,down
-0.035,0.089,0.984,-73.542,-4.947,46.115,down
-0.158,0.047,0.995,-56.626,-7.237,13.099,down
0.013,-0.031,1.064,-57.137,10.718,3.603,down
-0.112,-0.088,0.902,-52.870,-10.901,8.382,down
-0.028,-0.129,0.985,-38.611,-33.389,-28.832,down
0.015,-0.218,1.043,-9.992,-155.855,60.031,down
0.078,-0.181,0.901,-140.863,-29.893,60.863,down
0.262,-0.304,1.039,-61.969,-110.168,59.008,down
0.170,-0.393,0.838,-105.084,-4.588,69.603,down
-0.060,-0.385,1.068,-112.908,-50.359,65.275,down
0.154,-0.598,0.878,-113.420,-41.107,-33.206,down
0.304,-0.680,0.392,-95.489,16.817,-3.802,down
0.249,-0.697,1.104,-79.466,-63.855,43.023,down
0.362,-0.805,0.200,-88.634,51.710,-0.412,down
-0.129,-0.676,0.749,-17.664,-64.603,52.786,down
0.294,-0.846,0.291,-22.076,33.855,-32.557,down
0.115,-0.633,0.276,16.023,34.718,18.710,down
-0.698,0.379,-1.115,229.069,250.130,-113.237,down
0.638,1.534,-0.154,250.130,6.214,93.435,down
0.192,1.827,2.000,250.130,-250.137,82.420,down
0.896,0.631,0.443,-174.466,207.443,-184.427,down
-0.151,0.462,0.688,-60.267,139.916,12.641,down
-0.021,0.453,0.948,-15.969,60.527,-15.771,down
-0.197,0.465,1.049,14.779,-39.656,0.855,down
-0.084,0.471,0.907,-3.290,10.260,0.908,down
-0.095,0.446,0.943,10.916,15.832,3.076,down
-0.067,0.482,0.929,10.939,-41.786,14.893,down
-0.051,0.484,0.912,14.046,-12.405,7.511,down
-0.032,0.494,0.909,17.847,-28.679,13.099,down
-0.050,0.473,0.876,-0.809,-19.733,-8.275,down
-0.020,0.511,0.886,6.924,-17.466,1.725,down
0.071,0.501,0.847,8.229,-13.870,0.420,down
0.147,0.464,0.807,16.458,-25.954,-5.710,down
0.094,0.516,0.852,12.656,-36.489,-1.824,down
0.005,0.563,1.016,11.893,-25.275,9.618,down
-0.015,0.544,0.768,-12.282,1.611,0.924,down
0.038,0.556,0.979,2.130,17.084,-14.656,down
0.047,0.564,0.913,-4.985,3.389,-1.206,down
0.039,0.563,1.062,-31.756,41.947,-48.763,down
0.158,0.498,0.867,-47.466,53.847,-36.595,down
-0.129,0.410,0.884,-40.634,38.763,-52.160,down
-0.175,0.436,1.135,-53.695,25.115,-32.031,down
0.027,0.232,0.780,-64.634,-1.962,-44.641,down
-0.158,0.260,1.227,-77.878,-7.870,-12.733,down
0.057,0.163,0.820,-65.092,-23.313,-18.397,down
-0.279,0.103,1.067,-65.702,-38.733,33.519,down
-0.028,0.011,0.964,-109.878,-26.786,4.260,down
0.055,0.041,0.974,-3.115,-87.878,52.519,down
-0.078,-0.012,1.316,-120.008,10.290,6.153,down
0.110,-0.156,0.841,-30.511,-62.092,33.145,down
0.152,-0.238,1.123,-77.382,-32.359,45.947,down
0.196,-0.118,0.880,-48.649,-65.779,71.763,down
0.032,-0.348,1.050,-85.282,-61.069,22.687,down
0.167,-0.362,0.828,-27.336,-81.992,23.786,down
0.107,-0.394,0.867,-64.099,-27.115,8.504,down
0.353,-0.423,0.963,-7.702,-82.359,2.931,down
0.232,-0.447,0.889,-105.198,10.397,6.450,down
0.308,-0.500,0.750,-27.351,-48.855,-3.908,down
0.518,-0.595,0.848,-107.901,-33.168,64.809,down
0.195,-0.632,0.591,-85.656,-33.733,52.626,down
0.389,-0.760,0.670,-114.298,5.702,34.565,down
0.063,-0.753,0.314,-108.122,20.076,16.107,down
0.283,-0.818,0.346,-45.366,34.305,8.344,down
0.071,-0.807,0.298,-38.084,32.008,8.802,down
0.207,-0.728,0.306,19.145,25.534,9.679,down
-0.216,-0.135,-1.004,153.122,169.740,-13.115,down
-0.477,2.000,-1.344,250.130,-130.435,-52.481,down
0.671,1.907,2.000,-217.802,-250.137,136.885,down
-0.739,0.944,2.000,146.420,-125.206,37.160,down
0.582,0.302,0.111,-59.527,13.145,-23.924,down
0.161,0.451,0.838,5.137,11.672,-12.473,down
0.167,0.421,0.817,-14.786,-8.611,0.221,down
0.142,0.465,1.042,-7.107,28.450,-16.260,down
0.207,0.427,0.931,14.443,-20.718,14.481,down
0.135,0.421,0.756,-3.313,0.176,-6.206,down
0.145,0.473,0.964,33.534,-17.939,9.382,down
0.213,0.450,0.803,-14.954,24.763,-12.664,down
0.190,0.480,0.953,31.878,11.359,-4.397,down
0.225,0.440,0.854,10.718,-1.588,-5.969,down
0.176,0.436,0.723,-13.443,26.038,-9.863,down
0.162,0.486,0.900,3.466,18.565,-1.840,down
0.165,0.460,0.893,-13.695,23.802,-10.771,down
0.026,0.469,0.897,20.313,21.221,-1.298,down
0.056,0.511,0.878,13.832,26.893,-17.435,down
0.108,0.532,1.039,4.870,33.794,-21.534,down
0.045,0.514,0.896,26.954,4.817,-21.359,down
0.007,0.530,1.073,-47.244,37.031,-63.679,down
-0.025,0.459,1.049,-54.809,10.534,-39.015,down
-0.033,0.408,0.965,-57.229,28.679,-79.504,down
-0.021,0.326,0.838,-33.344,-8.527,-30.351,down
-0.314,0.459,1.406,-41.115,-25.985,-68.473,down
-0.004,0.202,0.790,-171.359,-83.565,-37.565,down
0.182,0.180,0.987,-162.595,-76.687,-0.443,down
0.209,0.056,0.881,-120.084,-24.679,20.817,down
0.056,-0.189,1.229,-52.298,-102.298,77.664,down
0.324,-0.214,1.021,-210.458,-113.435,90.305,down
-0.158,-0.225,0.709,-152.282,-55.679,23.130,down
0.465,-0.514,0.708,-114.298,-21.092,-39.008,down
0.364,-0.574,0.755,-50.160,-28.275,46.374,down
0.298,-0.508,0.627,-86.840,-6.473,31.863,down
0.270,-0.700,0.787,-49.328,-11.130,33.015,down
0.279,-0.718,0.600,-49.786,-27.634,35.756,down
0.201,-0.721,0.264,-17.802,11.176,21.031,down
0.332,-0.764,0.494,-14.969,19.672,-6.290,down
0.139,-0.655,0.425,28.954,-5.313,40.000,down
-0.093,-0.077,-1.448,190.710,245.573,-108.122,down
0.915,1.509,0.175,250.130,41.351,-46.687,down
1.143,1.330,2.000,250.130,-100.725,29.084,down
0.681,0.312,0.739,-35.863,182.328,23.893,down
0.224,0.271,1.102,-0.824,0.809,-9.725,down
0.121,0.334,1.035,16.115,17.443,-12.198,down
-0.165,0.373,1.187,32.038,2.802,6.099,down
0.158,0.375,1.045,8.947,-3.076,2.527,down
0.098,0.341,1.029,12.015,-3.916,-3.267,down
0.201,0.390,1.029,19.924,-8.542,5.015,down
0.111,0.417,1.051,13.244,-8.183,0.779,down
0.184,0.402,0.948,26.382,-13.076,1.153,down
0.195,0.398,0.862,17.519,-16.679,8.038,down
0.149,0.426,0.985,8.053,-0.664,-0.824,down
0.165,0.458,0.886,8.389,3.664,-1.389,down
0.207,0.455,0.898,12.443,-1.588,1.893,down
0.219,0.464,0.906,2.176,5.580,0.076,down
0.209,0.458,0.867,23.076,-8.122,3.893,down
0.121,0.529,0.895,-14.504,25.840,-5.435,down
0.190,0.515,0.991,13.939,1.504,4.901,down
