ax,ay,az,gx,gy,gz,label
0.748,1.211,0.832,-250.137,50.252,-126.611,up
-0.117,0.260,-1.063,-250.137,-56.840,64.099,up
0.338,-0.626,0.043,246.084,20.893,-144.496,up
0.040,-0.490,0.986,-132.198,76.542,-3.031,up
0.365,-0.677,0.530,51.115,-37.588,-4.519,up
0.131,-0.635,0.551,18.527,38.321,-4.595,up
0.154,-0.587,0.936,62.817,-33.992,18.733,up
0.224,-0.596,0.613,48.183,45.313,0.137,up
0.273,-0.498,0.957,117.863,-21.618,48.244,up
0.131,-0.433,1.155,35.977,-17.198,32.359,up
0.082,-0.481,0.381,30.847,4.611,4.214,up
0.284,-0.099,0.875,250.130,-115.534,129.710,up
-0.314,0.045,1.769,47.466,113.878,-89.939,up
0.507,-0.208,0.689,15.588,109.611,-82.672,up
-0.117,-0.043,0.881,105.244,7.000,112.557,up
-0.251,0.147,1.418,127.153,51.031,-121.397,up
0.295,0.078,1.311,43.412,22.496,-55.183,up
0.071,0.049,0.529,53.618,34.718,67.038,up
-0.380,0.231,0.852,204.969,41.992,57.924,up
-0.470,0.448,1.030,29.580,34.359,-20.466,up
0.228,0.489,1.145,55.275,-59.847,97.802,up
-0.252,0.609,1.042,127.359,-48.977,67.863,up
0.021,0.627,0.925,5.649,11.763,-33.550,up
0.068,0.598,0.876,46.641,-32.855,25.183,up
-0.087,0.600,0.737,3.740,3.290,-18.672,up
0.027,0.589,0.850,6.031,-17.908,19.313,up
0.031,0.591,0.778,13.122,-25.611,2.695,up
0.079,0.624,0.932,25.244,-18.664,19.038,up
0.061,0.629,0.810,7.863,-17.740,-1.710,up
0.120,0.627,0.751,17.687,0.359,19.916,up
0.064,0.657,0.822,2.435,2.053,-9.282,up
0.184,0.608,0.743,43.328,2.756,27.511,up
0.053,0.719,1.004,41.092,24.321,-1.031,up
0.149,0.883,0.709,14.672,1.519,-12.519,up
0.532,2.000,2.000,-250.137,-220.947,250.130,up
1.032,1.083,-1.418,-250.137,132.107,-184.901,up
0.479,0.026,0.077,-250.137,-14.626,38.847,up
0.428,-0.686,0.451,59.298,-23.504,-46.458,up
0.037,-0.605,0.001,-26.305,34.069,-13.832,up
0.254,-0.642,1.116,29.595,-32.725,20.504,up
0.196,-0.654,0.427,17.580,-8.771,19.687,up
0.156,-0.621,0.983,-27.099,27.061,-14.710,up
0.219,-0.631,0.652,37.267,-23.649,-2.664,up
0.369,-0.638,0.769,-11.786,13.176,-14.901,up
0.234,-0.574,0.745,27.901,-28.137,-1.084,up
0.429,-0.617,0.780,-10.580,-4.939,5.191,up
0.247,-0.575,0.635,5.931,-4.206,6.969,up
0.340,-0.587,0.696,5.206,9.000,1.695,up
0.377,-0.574,0.576,52.275,10.389,15.405,up
0.476,-0.487,0.532,148.435,12.687,52.015,up
0.190,-0.313,0.908,181.244,33.664,69.206,up
0.144,-0.199,0.876,148.565,41.565,62.931,up
0.013,-0.106,0.854,149.237,33.695,33.634,up
0.093,0.010,1.018,163.641,15.702,24.153,up
0.004,0.152,1.172,92.015,11.824,-0.389,up
0.336,-0.012,0.922,183.153,18.198,-0.779,up
-0.065,0.416,1.255,100.397,86.863,-32.069,up
0.040,0.478,0.993,136.710,-27.733,36.198,up
0.146,0.493,0.913,48.450,34.756,-51.183,up
-0.045,0.635,0.965,83.992,-49.679,13.191,up
0.180,0.613,0.819,16.099,10.221,-24.763,up
0.149,0.636,0.826,30.092,-12.931,18.771,up
0.088,0.687,0.907,24.145,-0.824,1.481,up
0.125,0.658,0.712,12.214,4.618,1.710,up
0.053,0.688,0.768,-0.710,5.992,-3.473,up
0.170,0.665,0.785,28.099,-0.092,5.137,up
0.120,0.666,0.563,-8.206,26.740,-7.794,up
0.114,0.703,0.789,25.679,23.176,4.489,up
0.133,0.927,1.332,-38.786,5.626,11.626,up
0.073,2.000,2.000,-250.137,-224.000,250.130,up
1.175,0.954,-1.074,-250.137,250.130,-210.626,up
-0.610,-0.153,-0.476,-205.321,-56.015,-53.550,up
0.715,-0.761,0.562,-125.489,-43.038,-12.496,up
0.271,-0.641,0.174,-2.267,15.756,-27.878,up
0.058,-0.679,0.531,12.313,-29.359,9.779,up
0.513,-0.808,0.573,9.076,28.191,-29.130,up
0.044,-0.679,0.783,30.336,-22.427,46.137,up
0.311,-0.758,0.649,4.076,36.137,-22.305,up
0.073,-0.663,0.708,34.000,-17.511,21.519,up
0.344,-0.747,0.602,1.954,20.290,-20.656,up
0.262,-0.666,0.794,-2.870,-5.435,4.023,up
0.289,-0.676,0.708,25.580,-15.626,10.748,up
0.257,-0.680,0.603,8.504,5.626,-5.053,up
0.276,-0.676,0.653,34.260,-6.450,9.527,up
0.257,-0.649,0.690,19.634,19.359,-3.237,up
0.364,-0.640,0.381,81.916,41.382,14.176,up
0.302,-0.464,0.714,198.985,-15.817,95.344,up
-0.010,-0.328,1.045,163.374,42.053,66.954,up
-0.033,-0.213,0.983,140.977,-12.183,27.504,up
0.169,-0.195,0.896,59.305,71.458,11.809,up
0.040,-0.034,0.769,214.939,-16.046,48.061,up
-0.024,0.130,1.199,115.351,68.183,-22.183,up
0.002,0.259,0.609,198.107,31.710,8.794,up
-0.327,0.590,1.824,110.595,-43.275,53.115,up
0.180,0.454,0.885,41.710,-4.954,-35.939,up
0.124,0.496,1.057,66.649,-58.313,24.573,up
0.028,0.535,0.682,69.267,-5.855,-5.641,up
-0.081,0.819,0.881,72.969,37.458,-46.733,up
0.142,0.604,0.776,33.046,-8.481,16.931,up
-0.063,0.774,0.948,66.458,-2.206,9.046,up
-0.011,0.711,0.923,-40.695,25.443,-29.649,up
0.068,0.606,0.682,28.298,-9.710,-3.069,up
-0.004,0.666,0.768,0.015,35.511,-24.725,up
0.110,0.881,1.362,-7.198,-167.420,34.198,up
0.291,1.294,2.000,-250.137,-145.725,151.008,up
0.959,0.782,0.889,-250.137,-76.214,101.779,up
0.296,0.192,-0.316,-250.137,25.160,84.221,up
-0.032,-0.376,0.367,-69.267,-12.588,-16.672,up
0.456,-0.685,0.227,10.725,1.969,-19.595,up
-0.014,-0.576,0.660,9.305,19.298,-7.412,up
0.317,-0.709,0.798,29.618,4.687,-0.168,up
0.254,-0.670,0.731,18.527,3.099,11.252,up
0.260,-0.650,0.907,-4.725,-0.847,24.557,up
0.190,-0.628,0.632,14.695,1.550,-3.618,up
0.248,-0.648,0.858,5.176,-7.534,3.885,up
0.238,-0.650,0.713,-11.595,10.420,-11.313,up
0.230,-0.654,0.656,9.740,3.924,4.588,up
0.157,-0.635,0.755,-4.420,16.733,-9.847,up
0.221,-0.635,0.762,22.038,-11.107,2.275,up
0.226,-0.619,0.652,23.931,14.969,-6.397,up
0.170,-0.557,0.668,79.420,2.183,5.664,up
0.262,-0.543,0.880,51.794,31.122,-11.107,up
0.098,-0.442,0.871,83.725,12.252,-0.611,up
0.283,-0.436,0.667,109.092,78.344,-16.137,up
0.160,-0.234,0.885,197.618,3.198,54.031,up
