ax,ay,az,gx,gy,gz,label
0.274,0.375,1.021,-15.618,-21.382,-78.656,left
0.282,0.309,0.842,5.580,-7.565,-49.450,left
0.342,0.372,1.046,0.023,-19.511,-30.588,left
0.398,0.379,0.884,6.802,25.550,-29.733,left
1.837,0.629,1.722,-94.137,250.130,-146.290,left
1.757,1.427,0.183,-250.137,184.779,250.130,left
-1.880,2.000,-0.170,250.130,-250.137,250.130,left
-1.394,1.118,1.555,97.794,250.130,-126.824,left
-0.021,0.665,1.254,-134.084,62.969,-22.435,left
-0.175,0.206,0.546,0.840,35.733,-29.786,left
0.123,0.356,1.079,29.412,-0.153,1.466,left
-0.324,0.403,0.988,-0.443,11.992,-33.450,left
0.005,0.337,0.941,-18.046,-22.924,4.702,left
0.006,0.371,1.008,25.084,8.237,-21.053,left
-0.184,0.398,0.990,-17.313,-9.748,-9.527,left
-0.126,0.365,0.929,-16.321,-21.473,-5.885,left
-0.131,0.348,0.939,13.359,-9.779,-37.176,left
0.111,0.337,1.129,0.511,23.786,-61.473,left
