ax,ay,az,gx,gy,gz,label
-0.056,1.099,1.065,51.916,-250.137,49.840,up
0.259,2.000,2.000,-250.137,-148.366,211.695,up
0.065,0.168,-2.000,-250.137,250.130,-250.137,up
1.766,-0.190,2.000,178.000,-250.137,250.130,up
-1.001,-0.317,0.628,-210.290,29.542,104.351,up
0.482,-0.578,0.469,-86.809,86.626,-117.679,up
0.352,-0.737,0.386,51.267,22.863,-24.885,up
0.080,-0.660,0.673,61.641,-40.840,67.977,up
0.030,-0.620,1.044,13.473,22.374,-6.954,up
0.353,-0.700,0.644,4.618,53.702,-19.489,up
0.109,-0.617,0.819,47.573,-35.221,38.336,up
0.067,-0.620,0.824,-6.191,46.504,-25.328,up
0.203,-0.648,0.478,35.000,95.878,-26.695,up
0.179,-0.392,0.819,235.313,36.565,28.496,up
-0.162,-0.341,1.409,99.489,85.817,-59.595,up
0.152,-0.353,0.996,-82.130,30.664,-4.038,up
0.015,-0.438,0.399,68.237,35.321,19.374,up
-0.083,-0.188,1.291,154.893,17.038,29.397,up
-0.262,-0.390,1.223,-66.962,-19.069,10.489,up
0.089,-0.301,0.762,18.962,75.534,-92.656,up
0.310,-0.313,0.857,59.580,22.405,34.855,up
-0.132,-0.106,0.756,122.053,-71.427,141.786,up
-0.111,-0.001,1.329,62.565,74.664,-12.863,up
-0.072,-0.040,0.576,52.145,-34.885,68.046,up
-0.205,0.055,1.241,151.832,-80.466,26.847,up
0.057,0.243,1.157,70.908,-65.015,36.611,up
-0.115,0.395,0.861,61.023,-31.794,45.206,up
0.162,0.340,0.914,91.389,41.672,-57.420,up
0.057,0.457,1.024,85.092,15.405,24.901,up
0.122,0.495,0.953,69.565,38.107,9.328,up
-0.274,0.560,0.936,13.214,37.153,9.618,up
-0.003,0.584,1.102,9.481,-28.710,7.969,up
-0.140,0.514,0.793,-24.008,18.534,-29.382,up
0.006,0.519,0.855,54.954,-61.267,14.710,up
-0.104,0.546,1.120,-57.237,-6.519,-75.420,up
0.240,0.456,0.629,27.702,-35.733,-4.977,up
-0.020,0.525,0.956,37.489,-10.481,-28.779,up
0.132,0.528,0.865,6.779,10.840,-8.931,up
-0.080,0.549,1.071,-45.176,30.298,-11.198,up
0.145,0.460,0.715,24.664,3.748,19.023,up
-0.077,0.587,1.049,18.931,4.840,8.863,up
0.060,0.516,0.740,20.420,33.557,-5.023,up
0.381,1.159,1.881,147.382,-202.282,111.924,up
-0.156,2.000,2.000,-250.137,250.130,95.710,up
0.264,0.652,-1.033,-250.137,-150.992,-32.977,up
-0.298,0.076,-0.190,-194.802,19.076,-162.748,up
0.952,-0.484,0.249,-42.771,80.511,-133.779,up
0.676,-0.688,0.752,119.115,-58.550,2.931,up
0.235,-1.611,-0.174,71.061,95.641,59.000,up
-0.128,-0.570,1.284,14.427,31.351,41.450,up
0.423,-0.753,0.521,45.015,46.740,-45.305,up
0.074,-0.612,0.946,54.191,-34.015,30.924,up
0.243,-0.597,0.615,6.603,31.802,-8.405,up
0.261,-0.576,1.014,27.389,-5.031,2.740,up
0.210,-0.599,0.557,5.191,22.000,-1.168,up
0.276,-0.539,0.809,80.191,-17.847,30.817,up
0.185,-0.484,0.654,77.298,45.313,31.687,up
0.126,-0.447,1.029,165.679,12.725,32.145,up
0.159,-0.270,1.209,64.176,110.664,-60.046,up
-0.037,-0.317,0.665,-16.733,76.878,-46.893,up
0.309,-0.239,0.853,148.771,-26.328,59.893,up
-0.039,-0.044,0.923,137.443,13.252,36.061,up
-0.030,0.083,0.996,145.374,-25.847,38.275,up
0.182,0.179,1.075,135.817,1.702,35.687,up
-0.181,0.359,1.167,119.840,-29.000,22.565,up
0.196,0.350,0.893,106.695,20.992,-5.641,up
0.107,0.494,1.065,106.626,-36.718,60.511,up
0.063,0.553,1.054,61.496,18.061,17.420,up
0.126,0.602,0.887,39.794,-6.893,21.359,up
0.001,0.624,0.781,50.802,-11.511,-5.618,up
0.146,0.618,0.830,43.771,-3.489,-11.344,up
0.199,0.615,0.897,17.969,1.656,-10.267,up
0.106,0.642,0.767,11.748,6.893,-0.038,up
0.151,0.638,0.878,-1.023,-2.687,2.992,up
0.146,0.625,0.738,18.885,2.763,1.092,up
0.129,0.653,0.913,-14.260,-0.107,1.397,up
0.167,0.620,0.736,10.588,3.962,-0.031,up
0.147,0.634,0.828,16.481,21.069,0.740,up
0.121,0.629,0.749,16.229,24.527,3.489,up
0.659,0.576,1.071,11.771,-39.252,74.344,up
-0.009,1.706,2.000,8.023,-230.160,179.985,up
0.624,2.000,1.772,-250.137,250.130,-135.282,up
-0.490,0.775,-1.587,-250.137,-226.168,73.183,up
-0.286,-0.624,-0.448,-132.924,246.473,-250.137,up
0.794,-0.701,0.058,-71.214,-28.351,21.076,up
0.600,-0.786,0.623,62.725,22.733,-35.924,up
0.181,-0.710,0.516,37.328,-24.130,52.931,up
0.256,-0.683,0.604,9.771,40.351,-21.832,up
0.365,-0.692,0.800,60.061,-27.496,8.000,up
0.255,-0.609,0.729,-25.855,40.046,-31.244,up
0.518,-0.654,0.677,23.466,-8.885,-0.855,up
0.306,-0.594,0.739,-50.824,41.977,-9.641,up
0.407,-0.603,0.582,42.489,-15.969,10.435,up
0.361,-0.591,0.830,-0.527,24.290,-0.649,up
0.421,-0.608,0.602,50.931,-3.015,16.756,up
0.304,-0.574,0.811,36.588,18.802,12.519,up
0.354,-0.549,0.882,16.733,18.153,21.939,up
0.365,-0.494,0.573,70.450,153.763,8.954,up
0.184,-0.427,0.861,92.870,30.084,45.511,up
0.182,-0.414,0.900,93.489,97.832,-21.618,up
0.172,-0.441,1.072,56.901,140.489,-69.527,up
0.318,-0.168,0.800,51.061,90.008,29.504,up
0.108,-0.220,0.427,148.771,40.252,104.450,up
-0.345,0.115,1.618,134.504,-88.420,99.962,up
0.372,-0.078,0.830,80.771,61.573,-12.168,up
-0.360,0.256,1.229,118.542,-54.832,110.748,up
0.045,0.158,0.899,28.756,24.069,29.183,up
-0.271,0.359,1.104,92.198,-51.702,65.328,up
0.039,0.273,0.948,31.008,44.710,-16.870,up
-0.017,0.324,1.015,71.947,-30.427,23.038,up
-0.016,0.361,0.856,53.817,36.450,-7.947,up
-0.019,0.466,0.884,87.191,0.847,-15.481,up
0.072,0.510,1.032,71.053,-13.031,0.573,up
0.004,0.571,0.914,66.527,-19.969,-2.580,up
0.134,0.589,0.886,44.359,-27.336,6.198,up
0.022,0.656,0.845,49.160,-21.985,-0.344,up
0.042,0.701,0.878,38.893,-2.824,-7.198,up
0.072,0.697,0.710,29.870,15.107,-14.664,up
0.108,0.778,0.931,23.397,-16.397,-2.099,up
