ax,ay,az,gx,gy,gz,label
0.200,-0.397,0.573,140.130,155.298,-31.710,up
0.061,-0.405,0.903,178.985,78.137,-10.008,up
0.245,-0.257,0.914,160.275,91.412,-37.710,up
0.035,-0.034,0.938,217.939,-15.573,144.595,up
-0.094,0.159,1.321,139.634,-51.099,38.763,up
0.163,0.150,0.957,101.954,-2.481,42.748,up
-0.239,0.376,1.141,125.771,-46.420,37.053,up
0.284,0.468,0.875,60.046,3.733,0.328,up
-0.021,0.501,0.966,106.893,-62.214,39.275,up
-0.010,0.536,0.817,41.397,62.511,-60.908,up
0.295,0.512,1.046,42.802,-11.977,17.382,up
0.114,0.556,0.810,36.710,-7.137,-8.481,up
0.215,0.593,1.052,35.924,-40.733,-13.427,up
0.196,0.573,0.609,-19.427,43.840,-14.168,up
0.075,0.642,0.918,57.000,-29.405,22.496,up
0.145,0.654,0.901,-5.336,0.145,-17.947,up
0.295,0.580,0.694,18.618,-8.176,11.649,up
0.050,0.619,0.808,49.450,15.908,-4.748,up
0.130,0.762,1.020,24.275,19.221,-76.176,up
0.370,1.176,1.628,26.069,-250.137,97.779,up
0.661,2.000,2.000,-250.137,250.130,-29.863,up
-0.276,0.804,-0.401,-250.137,-86.748,42.443,up
0.234,-0.363,-1.094,-173.901,41.794,-198.550,up
0.524,-0.552,0.464,-154.412,49.168,-47.687,up
0.569,-0.613,0.189,41.420,-14.061,-1.893,up
0.393,-0.688,0.741,49.870,20.298,-3.046,up
0.456,-0.719,0.480,98.779,-8.817,23.313,up
0.289,-0.702,1.095,1.130,35.000,-11.405,up
0.404,-0.651,0.525,20.511,-1.985,12.954,up
0.267,-0.634,0.729,-0.092,6.687,0.672,up
0.421,-0.636,0.654,37.305,-8.832,4.496,up
0.281,-0.628,0.823,-7.779,13.924,-5.237,up
0.383,-0.610,0.573,43.000,-12.252,19.069,up
0.322,-0.528,0.676,16.191,48.664,-1.573,up
0.398,-0.507,0.536,129.229,29.076,20.885,up
0.130,-0.372,0.969,128.214,13.328,44.733,up
0.211,-0.330,0.788,79.252,71.718,-25.985,up
0.539,-0.297,0.788,125.893,38.908,49.817,up
-0.307,-0.040,0.955,192.000,7.992,23.443,up
0.500,0.032,0.876,130.725,80.710,-5.710,up
-0.261,0.409,1.243,236.763,0.863,48.206,up
0.389,0.308,1.007,95.328,28.786,-4.718,up
-0.069,0.523,1.198,148.038,-38.031,-0.794,up
0.302,0.495,0.923,14.420,71.710,-35.313,up
0.131,0.562,1.003,66.351,-33.206,11.198,up
0.164,0.554,0.835,-19.450,64.504,-10.366,up
0.167,0.566,1.023,56.466,-37.351,29.855,up
0.106,0.568,0.837,-16.519,35.344,0.718,up
0.093,0.528,0.635,57.679,-20.412,12.031,up
0.059,0.603,0.980,10.687,-4.824,4.122,up
0.152,0.596,0.807,21.221,-13.969,-4.336,up
0.205,0.596,0.820,-0.611,0.374,2.313,up
0.110,0.607,0.818,17.405,1.565,3.924,up
0.127,0.608,0.827,30.656,-15.344,2.702,up
0.097,0.842,1.050,7.137,-49.641,-13.947,up
0.464,1.766,2.000,-250.137,150.115,-85.489,up
0.290,0.875,-0.963,-250.137,42.840,102.389,up
-0.875,0.376,0.146,-250.137,-24.878,-70.962,up
0.509,-0.452,0.122,-153.031,-44.115,-103.664,up
0.177,-0.620,0.277,-91.969,-9.260,-45.931,up
0.294,-0.708,0.291,-11.847,14.176,-16.389,up
0.429,-0.841,0.304,36.214,17.130,12.198,up
0.105,-0.842,0.651,33.504,11.779,19.931,up
0.277,-0.784,0.513,44.595,17.702,7.023,up
0.177,-0.749,0.713,40.794,11.084,4.626,up
0.199,-0.737,0.746,26.847,-3.939,6.718,up
0.183,-0.692,0.559,34.214,-9.809,4.939,up
0.286,-0.710,0.645,25.221,5.061,3.389,up
0.175,-0.643,0.715,47.931,-0.695,22.420,up
0.215,-0.669,0.664,43.603,22.290,2.718,up
0.248,-0.593,0.694,94.878,20.221,30.313,up
0.143,-0.475,0.688,97.198,15.763,47.702,up
0.091,-0.323,0.821,144.771,34.099,75.916,up
-0.187,-0.340,0.724,126.191,12.740,31.496,up
0.058,-0.169,0.920,139.458,41.015,-17.985,up
-0.086,-0.029,0.908,182.229,-46.053,38.122,up
-0.176,0.196,1.077,138.214,48.992,6.733,up
0.109,0.225,1.293,145.153,-116.298,-8.061,up
0.159,0.284,0.915,32.534,45.115,-10.550,up
0.250,0.352,0.908,172.282,-45.756,26.710,up
0.265,0.482,0.824,106.656,8.214,42.641,up
0.079,0.762,1.154,180.252,-91.679,38.924,up
0.184,0.875,1.041,65.779,50.519,-58.840,up
0.181,0.764,0.774,30.824,-35.832,21.397,up
0.065,0.751,0.777,-11.282,8.351,-1.031,up
0.226,0.709,0.687,14.863,-6.115,-5.061,up
0.137,0.732,0.704,8.702,21.756,-1.756,up
0.447,0.871,1.047,-34.832,-26.893,-4.237,up
-0.321,1.656,2.000,-250.137,96.435,90.298,up
0.903,1.256,0.386,-250.137,102.496,86.786,up
-0.657,0.202,0.657,-250.137,-37.145,78.771,up
0.097,-0.110,-0.323,-250.137,135.099,-135.641,up
0.295,-0.794,0.185,-9.672,-47.084,-26.756,up
0.189,-0.776,0.255,-127.603,54.000,-23.618,up
0.209,-0.844,0.265,57.275,-7.374,2.084,up
0.222,-0.844,0.474,11.802,10.557,17.527,up
0.056,-0.827,0.588,28.611,16.015,11.420,up
0.133,-0.806,0.573,36.069,9.740,-11.458,up
0.247,-0.806,0.688,20.359,9.313,3.305,up
0.114,-0.743,0.608,44.198,7.359,-1.206,up
0.159,-0.760,0.689,89.557,4.351,-1.344,up
0.169,-0.706,0.199,165.557,45.580,21.763,up
0.013,-0.513,0.678,147.176,51.053,-47.069,up
0.167,-0.488,1.113,113.634,20.328,-28.718,up
0.220,-0.406,0.840,49.260,18.015,-12.847,up
0.109,-0.345,1.031,95.969,-6.649,6.229,up
0.140,-0.306,0.979,65.466,42.359,17.977,up
0.064,-0.218,0.741,125.748,45.336,78.481,up
-0.100,-0.077,1.087,117.695,32.878,11.031,up
0.185,-0.010,0.650,178.924,45.542,58.496,up
-0.302,0.356,1.093,202.099,43.122,45.099,up
-0.223,0.432,1.239,120.237,-14.351,30.740,up
-0.004,0.397,0.928,24.389,51.412,-7.916,up
-0.135,0.461,0.663,80.618,46.481,-8.893,up
-0.117,0.600,1.118,98.748,9.053,32.313,up
-0.210,0.585,0.628,52.481,-11.931,13.107,up
0.059,0.669,0.956,82.992,-10.336,-7.824,up
-0.141,0.743,0.860,14.176,-29.313,16.611,up
-0.150,0.743,0.786,29.313,-8.824,3.420,up
-0.017,0.776,0.955,17.252,-84.153,17.160,up
0.334,1.465,2.000,-53.420,-250.137,124.847,up
1.101,1.970,-0.402,-250.137,243.298,-13.298,up
-0.388,0.563,-0.150,-250.137,43.947,-83.435,up
0.260,-0.584,0.806,-156.542,-46.786,-33.053,up
-0.238,-0.625,-0.277,-135.397,-6.550,-2.809,up
0.200,-0.742,-0.042,-11.191,2.649,-6.031,up
0.136,-0.839,0.456,-5.489,13.664,-0.496,up
0.048,-0.825,0.328,69.244,2.969,17.733,up
-0.084,-0.866,0.938,31.802,9.702,-2.962,up
0.143,-0.804,0.527,16.992,11.206,-3.229,up
0.070,-0.778,0.823,55.634,-17.885,16.069,up
0.118,-0.800,0.500,32.397,-5.412,5.107,up
0.188,-0.751,0.500,74.733,-16.229,17.496,up
-0.013,-0.695,0.886,46.756,-21.725,9.718,up
0.142,-0.711,0.605,78.328,-14.420,-3.649,up
0.129,-0.652,0.780,41.580,10.229,0.061,up
0.232,-0.625,0.659,55.137,10.695,20.008,up
-0.008,-0.514,0.730,146.725,24.733,47.870,up
-0.047,-0.416,0.766,138.626,13.122,53.809,up
-0.071,-0.300,1.002,126.473,4.183,7.565,up
